StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9_1,Q9_2,Q9_3,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 8:48:01,9/2/2019 8:59:28,IP Address,131.212.248.38,100,686,True,9/2/2019 8:59:28,R_3Jf1K8Gj4ECDr6T,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Male,White,Bachelor's degree,"$80,000 - $104,999",55126,Suburban,5,5,5,1,4,4,5,5,"Water purifiers/filter
 ,Bottled Water
 ",10,Nitrogen ,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Individual Sewage Systems,Human Waste Products,Dish-washing Detergent,Commercial/Industrial Waste,Agriculture,Food/Garbage Disposal Waste","Urban Runoff (storm drains),Stream Bank Erosion,Atmospheric Deposition",5,6,,2,4,,,3,1,,,3,,,1,2,,,Cropland runoff,2,2,News outlets,Consumer,3,3,393,599,The Twin-Cities Metro Area,Unknown
8/28/2019 17:47:04,8/28/2019 17:58:31,IP Address,131.212.251.30,100,687,True,8/28/2019 17:58:32,R_CmHIK3VEvIqPFa9,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,Asian,Graduate or professional degree,"$105,000 or more",55406,Urban,3,4,4,3,4,4,4,3,"Water purifiers/filter
 ",10,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Urban Runoff (storm drains),Agriculture,Stream Bank Erosion","Dish-washing Detergent,Atmospheric Deposition,Food/Garbage Disposal Waste",2,,,,,1,3,,,,3,2,,,,,1,,Runoff from animal operations,3,4,Government reports,Consumer,3,3,399,708,Southeast Minnesota,Unknown
8/28/2019 18:15:44,8/28/2019 18:27:14,IP Address,131.212.250.184,100,689,True,8/28/2019 18:27:14,R_339dZI2qpREPCmO,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Male,White,Graduate or professional degree,"$45,000 - $64,999",55408,Urban,4,2,3,2,2,2,3,3,I don't use any of these on a regular basis,8,Synthetic chemicals,0,Skin rashes with contact,"Agriculture,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Dish-washing Detergent,Atmospheric Deposition,Stream Bank Erosion,Individual Sewage Systems,Food/Garbage Disposal Waste",1,,,,2,3,,,,,6,3,1,,,4,2,5,I don’t know,0,0,Word-of-mouth,Consumer,2,2,186,315,Northwestern Minnesota,Unknown
9/2/2019 11:40:09,9/2/2019 11:51:45,IP Address,131.212.251.0,100,695,True,9/2/2019 11:51:45,R_1gUscPXKMU8QRrT,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",75 years or older,Female,White,High School Diploma or GED,"$25,000 - $44,999",55437,Suburban,5,3,5,0,3,3,4,5,I don't use any of these on a regular basis,2,Pesticides,0,"Death of fish and other aquatic life,Flooding","Agriculture,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Individual Sewage Systems",,1,2,,,,3,,,4,,,,,,,,,,I don’t know,5,5,News outlets,Consumer,2,4,200,657,Southwest Minnesota,Unknown
8/28/2019 17:49:22,8/28/2019 18:01:01,IP Address,131.212.248.99,100,698,True,8/28/2019 18:01:02,R_1OBJvtrZyD9VYTp,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Graduate or professional degree,"$105,000 or more",55436,Urban,2,3,4,0,4,3,3,0,I don't use any of these on a regular basis,6,Phosphorus,5,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Eutrophication","Agriculture,Urban Runoff (storm drains),Human Waste Products,Dish-washing Detergent,Individual Sewage Systems","Atmospheric Deposition,Food/Garbage Disposal Waste,Stream Bank Erosion,Commercial/Industrial Waste",1,,,3,,2,,4,5,,2,1,,4,,3,,,Cropland runoff,2,2,Government reports,Academic/University Researcher/Extension,2,2,189,609,Southwest Minnesota,Unknown
9/2/2019 10:08:38,9/2/2019 10:20:18,IP Address,131.212.249.120,100,699,True,9/2/2019 10:20:18,R_2B8nHfrnyGMgxYN,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Female,White,"Some college, no degree","$80,000 - $104,999",55025,Suburban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Bottled Water
 ",10,Bacteria,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste,Dish-washing Detergent,Human Waste Products",Stream Bank Erosion,1,,,5,3,2,,4,,,,,,,,1,,,Runoff from animal operations,5,5,Social media,Academic/University Researcher/Extension,5,4,384,593,The Twin-Cities Metro Area,Unknown
8/28/2019 15:54:40,8/28/2019 16:06:23,IP Address,131.212.249.170,100,703,True,8/28/2019 16:06:23,R_agBVtGogCdSdayB,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Male,White,Graduate or professional degree,"$105,000 or more",55118,Suburban,5,5,5,5,4,4,5,4,I don't use any of these on a regular basis,10,Synthetic chemicals,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Skin rashes with contact","Human Waste Products,Food/Garbage Disposal Waste,Atmospheric Deposition,Agriculture","Commercial/Industrial Waste,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion,Dish-washing Detergent",4,2,3,1,,,,,,,,,,1,3,4,5,2,Application of fertilizers,3,3,News outlets,Consumer,3,4,211,650,Southwest Minnesota,Unknown
8/28/2019 15:55:45,8/28/2019 16:07:29,IP Address,131.212.250.3,100,703,True,8/28/2019 16:07:29,R_1flPDkXCJU8n30L,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,Asian,Bachelor's degree,"$45,000 - $64,999",55104,Urban,2,4,4,2,3,3,3,1,I don't use any of these on a regular basis,2,Pesticides,1,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Food/Garbage Disposal Waste,Human Waste Products,Commercial/Industrial Waste,Agriculture","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition,Urban Runoff (storm drains),Stream Bank Erosion",4,1,,2,3,,,,,,,3,,,4,5,1,2,Cropland runoff,1,0,School,"Agricultural industry member,Student in agricultural field ,Consumer",,3,312,489,Central Minnesota,Unknown
9/2/2019 11:19:53,9/2/2019 11:31:37,IP Address,131.212.248.198,100,704,True,9/2/2019 11:31:38,R_BVUkdl6SwnqCgeJ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$105,000 or more",55445,Suburban,4,4,4,3,4,4,5,3,"Water softeners
 ,Bottled Water
 ",8,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Agriculture,Commercial/Industrial Waste",Atmospheric Deposition,1,,,,2,,,,,,,1,,,,,,,Application of fertilizers,4,3,News outlets,Agricultural industry member,4,4,222,699,Southwest Minnesota,Unknown
8/28/2019 17:58:46,8/28/2019 18:10:37,IP Address,131.212.248.2,100,710,True,8/28/2019 18:10:37,R_bQLMplOGzyFTMGt,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,Asian,Graduate or professional degree,"Less than $24,999",55114,Urban,4,2,2,3,3,3,3,3,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",5,Synthetic chemicals,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Human Waste Products,Commercial/Industrial Waste,Atmospheric Deposition,Food/Garbage Disposal Waste","Dish-washing Detergent,Agriculture",,4,3,1,2,,,,,2,,,,,,,1,,I don’t know,3,1,Word-of-mouth,Student in agricultural field ,4,4,431,747,Southeast Minnesota,Unknown
8/28/2019 15:58:25,8/28/2019 16:10:27,IP Address,131.212.250.208,100,721,True,8/28/2019 16:10:27,R_3frAq3eXpSjOUGr,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,Asian,Bachelor's degree,"Less than $24,999",55076,Urban,4,3,5,1,4,4,5,5,I don't use any of these on a regular basis,5,Synthetic chemicals,4,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication,Skin rashes with contact","Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion,Dish-washing Detergent","Individual Sewage Systems,Food/Garbage Disposal Waste,Agriculture,Atmospheric Deposition,Human Waste Products",,,,,2,1,3,4,,3,2,4,5,,,,,1,Erosion,4,6,News outlets,Academic/University Researcher/Extension,3,3,242,633,Southwest Minnesota,Unknown
8/28/2019 17:30:39,8/28/2019 17:42:44,IP Address,131.212.250.186,100,724,True,8/28/2019 17:42:46,R_ZgZ3AtLejiwfrwJ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Graduate or professional degree,"Less than $24,999",55416,Urban,5,5,5,5,3,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Bacteria,3,Disease from consumption,"Individual Sewage Systems,Human Waste Products,Commercial/Industrial Waste,Atmospheric Deposition,Food/Garbage Disposal Waste","Stream Bank Erosion,Dish-washing Detergent,Agriculture,Urban Runoff (storm drains)",,5,4,2,3,,,,1,3,,,,,4,1,2,,Application of fertilizers,4,2,Other,Academic/University Researcher/Extension,3,3,487,345,Northeastern Minnesota,Unknown
8/28/2019 18:46:06,8/28/2019 18:58:13,IP Address,131.212.251.44,100,727,True,8/28/2019 18:58:14,R_3Rf6ClNUOf3rQ6V,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Female,White,Graduate or professional degree,"$65,000 - $79,999",55419,Urban,5,5,5,2,5,5,5,5,"Water purifiers/filter
 ",0,Pesticides,2,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Stream Bank Erosion,Urban Runoff (storm drains),Agriculture,Commercial/Industrial Waste","Individual Sewage Systems,Dish-washing Detergent,Atmospheric Deposition",3,,,,4,2,1,,,,,3,,,,,2,1,Runoff from animal operations,4,4,News outlets,Consumer,4,4,395,596,The Twin-Cities Metro Area,Unknown
8/28/2019 17:18:01,8/28/2019 17:30:14,IP Address,131.212.251.183,100,733,True,8/28/2019 17:30:15,R_2scJjcIn0Kgf2Tc,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",75 years or older,Female,White,Associate's Degree,"$25,000 - $44,999",55437,Urban,3,4,4,1,3,4,5,5,I don't use any of these on a regular basis,5,Synthetic chemicals,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life",,,,,,,,,,,,,,,,,,,,,Runoff from animal operations,2,2,News outlets,Consumer,2,3,225,271,Northwestern Minnesota,Unknown
8/28/2019 17:49:30,8/28/2019 18:01:54,IP Address,131.212.248.179,100,743,True,8/28/2019 18:01:55,R_2UaQXV16KKzXIbQ,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Male,White,Graduate or professional degree,"$105,000 or more",55105,Urban,4,4,4,3,3,3,5,5,"Water purifiers/filter
 ",10,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption","Commercial/Industrial Waste,Agriculture","Urban Runoff (storm drains),Human Waste Products,Dish-washing Detergent,Stream Bank Erosion,Atmospheric Deposition,Individual Sewage Systems,Food/Garbage Disposal Waste",2,,,,1,,,,,,7,5,2,,1,4,3,6,Application of fertilizers,3,3,News outlets,Consumer,2,5,554,217,Northeastern Minnesota,Unknown
8/28/2019 19:43:07,8/28/2019 19:55:33,IP Address,131.212.248.138,100,745,True,8/28/2019 19:55:33,R_CksEcOK42epZeQF,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",18-24 years old,Female,White,Bachelor's degree,"$45,000 - $64,999",55105,Urban,0,1,2,1,3,3,4,4,"Water purifiers/filter
 ,Water softeners
 ",6,Phosphorus,1,"Algae blooms,Death of fish and other aquatic life,Flooding,Disease from consumption","Agriculture,Human Waste Products,Atmospheric Deposition,Dish-washing Detergent","Food/Garbage Disposal Waste,Urban Runoff (storm drains),Individual Sewage Systems",1,,3,2,,,,4,,,1,,,,2,,,3,Application of fertilizers,3,3,Social media,Consumer,2,3,511,221,Northeastern Minnesota,Unknown
9/2/2019 12:10:06,9/2/2019 12:22:36,IP Address,131.212.250.186,100,750,True,9/2/2019 12:22:36,R_10BF61edvk9prfg,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",45-54 years old,Female,White,Associate's Degree,"$65,000 - $79,999",55005,Suburban,5,3,5,3,4,5,5,5,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",2,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Human Waste Products,Agriculture,Commercial/Industrial Waste,Food/Garbage Disposal Waste","Atmospheric Deposition,Dish-washing Detergent,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion",2,4,,1,3,,,,,,,1,,,4,5,2,3,Application of fertilizers,4,4,Word-of-mouth,Consumer,4,4,234,681,Southwest Minnesota,Unknown
8/28/2019 17:48:03,8/28/2019 18:00:35,IP Address,131.212.251.125,100,751,True,8/28/2019 18:00:35,R_Bsw1J4pW2ddr3ep,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,Hispanic or Latino,Graduate or professional degree,"$45,000 - $64,999",55105,Urban,4,1,5,1,1,5,5,5,"Water purifiers/filter
 ",10,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Urban Runoff (storm drains),Human Waste Products,Atmospheric Deposition,Commercial/Industrial Waste","Individual Sewage Systems,Agriculture,Food/Garbage Disposal Waste,Dish-washing Detergent",,,3,2,4,1,,,,2,3,,,,,,4,1,Runoff from animal operations,4,3,News outlets,Consumer,1,3,388,601,The Twin-Cities Metro Area,Unknown
8/28/2019 17:45:33,8/28/2019 17:58:14,IP Address,131.212.250.65,100,761,True,8/28/2019 17:58:15,R_3NKtJ7CUuVrbISX,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Male,White,High School Diploma or GED,"$45,000 - $64,999",55025,Suburban,5,5,5,5,5,5,5,5,"Water purifiers/filter
 ,Water cooler tanks (e.g. Culligan Water)
 ",10,Phosphorus,1,Algae blooms,"Commercial/Industrial Waste,Urban Runoff (storm drains),Atmospheric Deposition,Dish-washing Detergent,Food/Garbage Disposal Waste,Agriculture","Individual Sewage Systems,Stream Bank Erosion,Human Waste Products",6,5,3,,1,2,,4,,,,,3,,,2,,1,Application of fertilizers,5,5,Social media,Consumer,3,3,387,598,The Twin-Cities Metro Area,Unknown
8/28/2019 15:05:26,8/28/2019 15:18:12,IP Address,131.212.249.38,100,766,True,8/28/2019 15:18:13,R_zUqNuuaDPh27Q6l,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$80,000 - $104,999",55313,Suburban,4,2,4,3,3,3,4,5,"Water purifiers/filter
 ",1,Bacteria,2,Death of fish and other aquatic life,Agriculture,Stream Bank Erosion,1,,,,,,,,,,,,,,,1,,,Application of fertilizers,2,1,Other,Consumer,2,2,211,675,Southwest Minnesota,Unknown
8/28/2019 17:58:51,8/28/2019 18:11:39,IP Address,131.212.248.224,100,767,True,8/28/2019 18:11:39,R_TjY0rNCfd5qhurD,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",25-34 years old,Female,White,Graduate or professional degree,"Less than $24,999",55108,Urban,4,3,4,2,2,2,2,2,I don't use any of these on a regular basis,6,Phosphorus,5,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication,Skin rashes with contact","Agriculture,Stream Bank Erosion,Urban Runoff (storm drains),Human Waste Products,Commercial/Industrial Waste","Dish-washing Detergent,Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition",1,,,4,5,3,2,,,,2,4,,,,,1,3,Erosion,3,3,School,Student in agricultural field ,2,2,408,702,Southeast Minnesota,Unknown
8/28/2019 16:19:05,8/28/2019 16:31:54,IP Address,131.212.248.46,100,768,True,8/28/2019 16:31:54,R_1rCEZ3IcNkLVXX4,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",35-44 years old,Female,Asian,Graduate or professional degree,"Less than $24,999",55108,Urban,0,0,0,2,2,4,4,2,"Bottled Water
 ",10,Bacteria,4,"Algae blooms,Eutrophication","Individual Sewage Systems,Dish-washing Detergent,Agriculture,Human Waste Products,Food/Garbage Disposal Waste","Atmospheric Deposition,Stream Bank Erosion,Urban Runoff (storm drains),Commercial/Industrial Waste",3,5,,4,,,,2,1,,,1,,4,3,2,,,Application of fertilizers,0,0,Other,"Producer/Farmer,Agricultural industry member,Academic/University Researcher/Extension,Government employee (USDA),Student in agricultural field ,Consumer",1,3,381,608,The Twin-Cities Metro Area,Unknown
8/28/2019 16:53:51,8/28/2019 17:06:57,IP Address,131.212.248.132,100,786,True,8/28/2019 17:06:58,R_ezduAe8AQvZ45Hj,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Bachelor's degree,"$45,000 - $64,999",55117,Urban,3,4,4,1,3,3,4,4,I don't use any of these on a regular basis,4,Phosphorus,2,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication,Skin rashes with contact","Dish-washing Detergent,Urban Runoff (storm drains),Commercial/Industrial Waste,Stream Bank Erosion,Agriculture","Food/Garbage Disposal Waste,Individual Sewage Systems,Atmospheric Deposition,Human Waste Products",5,,,,3,2,4,1,,,1,3,4,,,,,2,Application of fertilizers,2,1,Other,Consumer,2,2,195,652,Southwest Minnesota,Unknown
8/28/2019 17:06:53,8/28/2019 17:20:00,IP Address,131.212.249.206,100,786,True,8/28/2019 17:20:01,R_2uTIOuDCe2i3Kk0,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Male,White,Bachelor's degree,"$80,000 - $104,999",55041,Rural,5,5,5,1,5,5,5,5,I don't use any of these on a regular basis,9,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life","Agriculture,Human Waste Products,Urban Runoff (storm drains),Individual Sewage Systems",Stream Bank Erosion,1,,,2,,3,,,4,,,,,,,1,,,Application of fertilizers,4,4,News outlets,Consumer,3,4,174,681,Southwest Minnesota,Unknown
9/2/2019 11:56:29,9/2/2019 12:09:35,IP Address,131.212.250.186,100,786,True,9/2/2019 12:09:35,R_0SQNZnRkQxXqppL,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Graduate or professional degree,"$105,000 or more",55398,Rural,5,5,5,2,4,4,5,5,"Water purifiers/filter
 ,Water softeners
 ",10,Nitrogen ,3,"Death of fish and other aquatic life,Skin rashes with contact","Dish-washing Detergent,Individual Sewage Systems,Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture","Food/Garbage Disposal Waste,Human Waste Products,Atmospheric Deposition,Stream Bank Erosion",5,,,,3,4,,1,2,,1,3,2,,,4,,,Application of fertilizers,3,3,News outlets,Consumer,3,4,186,289,Northwestern Minnesota,Unknown
8/28/2019 19:15:44,8/28/2019 19:28:52,IP Address,131.212.249.124,100,788,True,8/28/2019 19:28:53,R_3Hw54m2hdsXtIfi,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",55-64 years old,Female,White,Graduate or professional degree,"$80,000 - $104,999",55113,Suburban,5,5,5,3,5,5,5,5,I don't use any of these on a regular basis,10,Phosphorus,0,"Algae blooms,Death of fish and other aquatic life,Heavy Metal Contamination","Agriculture,Atmospheric Deposition,Commercial/Industrial Waste,Urban Runoff (storm drains),Stream Bank Erosion,Food/Garbage Disposal Waste","Dish-washing Detergent,Individual Sewage Systems,Human Waste Products",1,6,2,,3,4,5,,,,,,3,,,,1,2,Application of fertilizers,5,5,News outlets,Consumer,4,4,415,625,The Twin-Cities Metro Area,Unknown
8/28/2019 17:02:05,8/28/2019 17:15:14,IP Address,131.212.248.155,100,789,True,8/28/2019 17:15:14,R_Rh12mPwdp8GH3ON,,,,,44.9763946533203125,-93.2239990234375,anonymous,EN,"I consent, begin the study",65-74 years old,Male,White,Bachelor's degree,"$80,000 - $104,999",55432,Suburban,5,5,5,3,4,5,5,5,I don't use any of these on a regular basis,10,Phosphorus,4,"Algae blooms,Death of fish and other aquatic life","Agriculture,Commercial/Industrial Waste,Human Waste Products","Urban Runoff (storm drains),Atmospheric Deposition,Stream Bank Erosion,Dish-washing Detergent,Individual Sewage Systems",1,,,3,2,,,,,,,2,,,1,3,4,5,Application of fertilizers,2,2,News outlets,Consumer,1,4,313,494,Central Minnesota,Unknown
