StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q2,Q3,Q3,Q4,Q4,Q5,Q5,Q6,Q6,Q7,Q8,Q8,Q9.1,Q.9.1,Q9.2,Q.9.2,Q9.3,Q.9.3,Q11_1,Q.11.1,Q11_2,Q.11.2,Q11_3,Q.11.3,Q11_4,Q.11.4,Q11_5,Q.11.5,Q10,Q12,Q13,Q14_1,Q15,Q16_0_GROUP,Q16_1_GROUP,Q16_0_1_RANK,Q16_0_2_RANK,Q16_0_9_RANK,Q16_0_3_RANK,Q16_0_4_RANK,Q16_0_5_RANK,Q16_0_7_RANK,Q16_0_14_RANK,Q16_0_15_RANK,Q16_1_1_RANK,Q16_1_2_RANK,Q16_1_9_RANK,Q16_1_3_RANK,Q16_1_4_RANK,Q16_1_5_RANK,Q16_1_7_RANK,Q16_1_14_RANK,Q16_1_15_RANK,Q17,Q18_1,Q18_2,Q19,Q20,Q21_1,Q21_2,Q22_1_x,Q22_1_y,Q22,Q7 - Topics
9/2/2019 11:53,9/2/2019 12:08,IP Address,131.212.248.11,100,874,TRUE,9/2/2019 12:08,R_3kbVquUfuVZdHVC,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,4,"Some college, no degree",6,"$105,000 or more",89143,2,Suburban,3,2,4,3,4,3,4,3,3,2,3,2,4,3,5,3,"Water softeners
 ,Bottled Water
 ",5,Pesticides,1,Skin rashes with contact,"Commercial/Industrial Waste,Individual Sewage Systems,Food/Garbage Disposal Waste,Dish-washing Detergent,Human Waste Products,Urban Runoff (storm drains)","Atmospheric Deposition,Stream Bank Erosion,Agriculture",,3,,5,1,6,,4,2,3,,1,,,,2,,,I don’t know,3,3,Social media,Consumer,3,3,581,293,Other,Unknown
9/2/2019 11:52,9/2/2019 12:08,IP Address,131.212.251.0,100,983,TRUE,9/2/2019 12:08,R_2VEMkESjmwN5DP2,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55336,3,Rural,5,3,3,2,5,3,0,1,5,3,4,3,4,3,3,2,"Water purifiers/filter
 ,Bottled Water
 ",7,Nitrogen ,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption","Agriculture,Urban Runoff (storm drains),Commercial/Industrial Waste","Stream Bank Erosion,Food/Garbage Disposal Waste",1,,,,3,2,,,,,2,,,,,1,,,Application of fertilizers,5,,News outlets,Consumer,2,4,216,669,Southwest Minnesota,Unknown
9/2/2019 12:03,9/2/2019 12:08,IP Address,131.212.249.86,100,319,TRUE,9/2/2019 12:08,R_10H10QJttcJsXER,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55336,3,Rural,5,3,2,2,5,3,2,2,2,2,2,2,5,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",5,Synthetic chemicals,1,Toxic drinking water,"Commercial/Industrial Waste,Agriculture,Individual Sewage Systems,Urban Runoff (storm drains)","Food/Garbage Disposal Waste,Dish-washing Detergent,Human Waste Products,Stream Bank Erosion,Atmospheric Deposition",2,,,,1,4,,,3,,1,5,3,,,4,2,,I don’t know,4,4,News outlets,Consumer,,3,221,655,Southwest Minnesota,Unknown
9/2/2019 12:06,9/2/2019 12:09,IP Address,131.212.251.250,100,176,TRUE,9/2/2019 12:09,R_ue6dMIv5KOJYOsx,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,2,Male,9,White,6,Graduate or professional degree,6,"$105,000 or more",55419,1,Urban,5,3,5,3,5,3,0,1,5,3,5,3,5,3,2,2,I don't use any of these on a regular basis,10,Phosphorus,5,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Eutrophication,Skin rashes with contact","Food/Garbage Disposal Waste,Commercial/Industrial Waste,Human Waste Products,Individual Sewage Systems,Urban Runoff (storm drains),Agriculture",,6,1,,3,2,5,,,4,,,,,,,,,,Application of fertilizers,4,5,Government reports,,4,4,384,725,Southeast Minnesota,Unknown
9/2/2019 11:55,9/2/2019 12:09,IP Address,131.212.248.239,100,824,TRUE,9/2/2019 12:09,R_1DuQcyUQZCpj0OP,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,3,Associate's Degree,3,"$45,000 - $64,999",55448,2,Suburban,5,3,3,2,5,3,5,3,4,3,5,3,5,3,5,3,"Bottled Water
 ",10,Pesticides,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Heavy Metal Contamination","Food/Garbage Disposal Waste,Atmospheric Deposition,Urban Runoff (storm drains),Commercial/Industrial Waste,Individual Sewage Systems,Human Waste Products,Agriculture","Dish-washing Detergent,Stream Bank Erosion",7,1,2,6,4,3,,,5,,,,,,,2,1,,I don’t know,4,3,Government reports,Consumer,5,5,397,591,The Twin-Cities Metro Area,Unknown
9/2/2019 11:56,9/2/2019 12:09,IP Address,131.212.250.186,100,786,TRUE,9/2/2019 12:09,R_0SQNZnRkQxXqppL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,6,Graduate or professional degree,6,"$105,000 or more",55398,3,Rural,5,3,5,3,5,3,2,2,4,3,4,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ",10,Nitrogen ,3,"Death of fish and other aquatic life,Skin rashes with contact","Dish-washing Detergent,Individual Sewage Systems,Commercial/Industrial Waste,Urban Runoff (storm drains),Agriculture","Food/Garbage Disposal Waste,Human Waste Products,Atmospheric Deposition,Stream Bank Erosion",5,,,,3,4,,1,2,,1,3,2,,,4,,,Application of fertilizers,3,3,News outlets,Consumer,3,4,186,289,Northwestern Minnesota,Unknown
9/2/2019 11:55,9/2/2019 12:09,IP Address,131.212.251.7,100,840,TRUE,9/2/2019 12:09,R_2CxLMO9WhakRWj0,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,6,Graduate or professional degree,2,"$25,000 - $44,999",55305,2,Suburban,5,3,5,3,5,3,3,2,5,3,3,2,5,3,5,3,"Water softeners
 ",7,Nitrogen ,1,Death of fish and other aquatic life,"Commercial/Industrial Waste,Dish-washing Detergent,Food/Garbage Disposal Waste","Agriculture,Human Waste Products,Atmospheric Deposition,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion",,3,,,1,,,2,,1,,3,2,,5,6,,4,I don’t know,5,5,News outlets,Consumer,3,3,395,592,The Twin-Cities Metro Area,Unknown
9/2/2019 11:56,9/2/2019 12:10,IP Address,131.212.250.15,100,838,TRUE,9/2/2019 12:10,R_1E0OaYF2oSkEoe5,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55418,1,Urban,3,2,1,1,4,3,2,2,1,1,1,1,3,2,5,3,"Bottled Water
 ",5,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption","Individual Sewage Systems,Food/Garbage Disposal Waste,Atmospheric Deposition,Urban Runoff (storm drains),Commercial/Industrial Waste","Agriculture,Human Waste Products,Dish-washing Detergent,Stream Bank Erosion",,2,3,,5,4,,,1,1,,,2,,,4,3,,I don’t know,3,3,Word-of-mouth,Consumer,2,2,388,288,Northeastern Minnesota,Unknown
9/2/2019 11:54,9/2/2019 12:10,IP Address,131.212.248.113,100,969,TRUE,9/2/2019 12:10,R_2RaygEi5yG6uCse,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,3,Associate's Degree,5,"$80,000 - $104,999",55381,3,Rural,5,3,2,2,5,3,2,2,3,2,4,3,5,3,5,3,"Water cooler tanks (e.g. Culligan Water)
 ,Water softeners
 ,Bottled Water
 ",5,Pesticides,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life",Commercial/Industrial Waste,Dish-washing Detergent,,,,,1,,,,,,,,,,,,1,,I don’t know,3,2,News outlets,Consumer,3,3,378,603,The Twin-Cities Metro Area,Unknown
9/2/2019 12:04,9/2/2019 12:11,IP Address,131.212.251.174,100,422,TRUE,9/2/2019 12:11,R_1f7nICXHnbSf7es,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55381,3,Rural,4,3,4,3,4,3,3,2,3,2,3,2,5,3,5,3,"Water softeners
 ,Bottled Water
 ",9,Phosphorus,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Skin rashes with contact","Commercial/Industrial Waste,Human Waste Products,Individual Sewage Systems,Urban Runoff (storm drains),Food/Garbage Disposal Waste","Stream Bank Erosion,Dish-washing Detergent,Atmospheric Deposition,Agriculture",,5,,2,1,4,,,3,4,,3,,,,1,2,,Application of fertilizers,2,2,Government reports,Consumer,3,3,384,580,The Twin-Cities Metro Area,Unknown
9/2/2019 11:48,9/2/2019 12:14,IP Address,131.212.251.250,100,1543,TRUE,9/2/2019 12:14,R_3qF2PYrvPoMzTQH,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55406,1,Urban,5,3,5,3,5,3,2,2,5,3,5,3,5,3,5,3,"Water cooler tanks (e.g. Culligan Water)
 ,Bottled Water
 ",10,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Urban Runoff (storm drains),Individual Sewage Systems,Stream Bank Erosion,Human Waste Products,Dish-washing Detergent,Commercial/Industrial Waste,Food/Garbage Disposal Waste,Agriculture,Atmospheric Deposition",,8,7,9,4,6,1,3,5,2,,,,,,,,,,Application of fertilizers,4,4,Other,Consumer,5,5,225,390,Northwestern Minnesota,Unknown
9/2/2019 12:10,9/2/2019 12:16,IP Address,131.212.251.7,100,344,TRUE,9/2/2019 12:16,R_3iQJaLSzh59f4U0,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,2,High School Diploma or GED,5,"$80,000 - $104,999",55303,2,Suburban,3,2,3,2,4,3,0,1,0,1,0,1,0,1,4,3,I don't use any of these on a regular basis,10,Synthetic chemicals,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption,Eutrophication,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Dish-washing Detergent,Atmospheric Deposition,Food/Garbage Disposal Waste","Stream Bank Erosion,Agriculture,Urban Runoff (storm drains),Human Waste Products,Individual Sewage Systems",,4,3,,1,,,2,,2,,,4,,3,1,,5,I don’t know,1,3,News outlets,Consumer,2,5,378,369,Northeastern Minnesota,Unknown
9/2/2019 12:10,9/2/2019 12:16,IP Address,131.212.248.113,100,359,TRUE,9/2/2019 12:16,R_yF6EEM91j5jB7LX,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,2,High School Diploma or GED,5,"$80,000 - $104,999",55303,3,Rural,4,3,4,3,5,3,3,2,1,1,2,2,2,2,3,2,"Water softeners
 ,Bottled Water
 ",7,Phosphorus,0,Toxic drinking water,"Urban Runoff (storm drains),Food/Garbage Disposal Waste,Human Waste Products","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition",,2,,3,,1,,,,,,3,,,,,1,2,Application of fertilizers,1,2,News outlets,Consumer,3,5,302,497,Central Minnesota,Unknown
9/2/2019 12:09,9/2/2019 12:16,IP Address,131.212.251.187,100,472,TRUE,9/2/2019 12:16,R_1QMlWmdgdpCOrvr,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,2,Male,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55124,2,Suburban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",5,Nitrogen ,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,5,4,Word-of-mouth,Consumer,5,5,203,674,Southwest Minnesota,Unknown
9/2/2019 12:10,9/2/2019 12:17,IP Address,131.212.250.15,100,420,TRUE,9/2/2019 12:17,R_1dFzrc0D6sLmrAl,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,5,Bachelor's Degree,1,"Less than $24,999",55411,1,Urban,2,2,5,3,5,3,1,1,2,2,2,2,5,3,5,3,I don't use any of these on a regular basis,10,Bacteria,0,"Algae blooms,Waterborne pathogens,Disease from consumption","Human Waste Products,Food/Garbage Disposal Waste,Urban Runoff (storm drains),Commercial/Industrial Waste","Atmospheric Deposition,Stream Bank Erosion,Individual Sewage Systems,Dish-washing Detergent,Agriculture",,2,,1,4,3,,,,5,,1,,,,2,4,3,I don’t know,3,3,Word-of-mouth,Consumer,3,5,374,596,The Twin-Cities Metro Area,Unknown
9/2/2019 12:09,9/2/2019 12:17,IP Address,131.212.248.239,100,464,TRUE,9/2/2019 12:17,R_r1RmnRvJlo9o6nD,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,4,"Some college, no degree",3,"$45,000 - $64,999",55124,2,Suburban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",10,Phosphorus,1,"Algae blooms,Death of fish and other aquatic life,Skin rashes with contact","Human Waste Products,Urban Runoff (storm drains),Agriculture,Individual Sewage Systems",Stream Bank Erosion,3,,,1,,2,,,4,,,,,,,1,,,Application of fertilizers,2,2,News outlets,Consumer,2,4,241,682,Southwest Minnesota,Unknown
9/2/2019 12:08,9/2/2019 12:17,IP Address,131.212.248.11,100,522,TRUE,9/2/2019 12:17,R_PFZ3JNnNBDXUSrL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",6,65-74 years old,1,Female,9,White,5,Bachelor's Degree,2,"$25,000 - $44,999",55113,2,Suburban,5,3,4,3,5,3,2,2,5,3,5,3,5,3,4,3,"Water purifiers/filter
 ,Bottled Water
 ",9,Nitrogen ,1,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Agriculture,Dish-washing Detergent,Commercial/Industrial Waste,Urban Runoff (storm drains)","Human Waste Products,Food/Garbage Disposal Waste",1,,,,3,4,,2,,,2,,1,,,,,,Application of fertilizers,2,3,Government reports,Consumer,1,3,207,609,Southwest Minnesota,Unknown
9/2/2019 12:11,9/2/2019 12:20,IP Address,131.212.248.86,100,505,TRUE,9/2/2019 12:20,R_2YspKXfeoqdSQt9,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",2,25-34 years old,2,Male,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55445,2,Suburban,1,1,3,2,1,1,1,1,1,1,2,2,4,3,2,2,"Bottled Water
 ",6,Bacteria,1,"Toxic drinking water,Death of fish and other aquatic life,Heavy Metal Contamination,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Atmospheric Deposition,Urban Runoff (storm drains),Dish-washing Detergent","Stream Bank Erosion,Individual Sewage Systems,Food/Garbage Disposal Waste,Human Waste Products",1,,3,,2,4,,5,,,3,,4,,,1,,2,Application of fertilizers,2,2,News outlets,Consumer,2,3,143,250,Northwestern Minnesota,Unknown
9/2/2019 12:15,9/2/2019 12:20,IP Address,131.212.251.0,100,337,TRUE,9/2/2019 12:20,R_2rNnWF61HKDkM8X,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,2,High School Diploma or GED,1,"Less than $24,999",55014,2,Suburban,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,"Bottled Water
 ",5,Nitrogen ,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Waterborne pathogens,Disease from consumption","Commercial/Industrial Waste,Agriculture,Urban Runoff (storm drains),Food/Garbage Disposal Waste,Stream Bank Erosion,Human Waste Products","Dish-washing Detergent,Individual Sewage Systems,Atmospheric Deposition",2,4,,6,1,3,5,,,,,3,,,,,1,2,Application of fertilizers,4,3,Social media,Student in agricultural field ,3,4,386,601,The Twin-Cities Metro Area,Unknown
9/2/2019 12:10,9/2/2019 12:22,IP Address,131.212.250.186,100,750,TRUE,9/2/2019 12:22,R_10BF61edvk9prfg,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,3,Associate's Degree,4,"$65,000 - $79,999",55005,2,Suburban,5,3,3,2,5,3,3,2,4,3,5,3,5,3,5,3,"Water purifiers/filter
 ,Water softeners
 ,Bottled Water
 ",2,Bacteria,1,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens","Human Waste Products,Agriculture,Commercial/Industrial Waste,Food/Garbage Disposal Waste","Atmospheric Deposition,Dish-washing Detergent,Individual Sewage Systems,Urban Runoff (storm drains),Stream Bank Erosion",2,4,,1,3,,,,,,,1,,,4,5,2,3,Application of fertilizers,4,4,Word-of-mouth,Consumer,4,4,234,681,Southwest Minnesota,Unknown
9/2/2019 12:22,9/2/2019 12:25,IP Address,131.212.251.0,100,197,TRUE,9/2/2019 12:25,R_OBZuUEmSpgEUipb,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,5,Bachelor's Degree,3,"$45,000 - $64,999",55127,2,Suburban,4,3,4,3,5,3,4,3,3,2,3,2,4,3,5,3,"Water purifiers/filter
 ,Bottled Water
 ",10,Bacteria,2,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Eutrophication","Atmospheric Deposition,Commercial/Industrial Waste,Agriculture,Individual Sewage Systems,Food/Garbage Disposal Waste","Urban Runoff (storm drains),Stream Bank Erosion,Dish-washing Detergent,Human Waste Products",3,5,1,,2,,,,4,,,,4,,1,2,3,,Application of fertilizers,4,5,News outlets,Consumer,3,4,385,610,The Twin-Cities Metro Area,Unknown
9/2/2019 12:22,9/2/2019 12:25,IP Address,131.212.250.15,100,216,TRUE,9/2/2019 12:25,R_V3hua1yiapaZ0hH,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,2,Male,9,White,2,High School Diploma or GED,3,"$45,000 - $64,999",55374,2,Suburban,3,2,3,2,5,3,3,2,3,2,3,2,3,2,5,3,"Bottled Water
 ",10,Bacteria,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Flooding,Heavy Metal Contamination","Food/Garbage Disposal Waste,Human Waste Products,Individual Sewage Systems","Stream Bank Erosion,Dish-washing Detergent,Atmospheric Deposition",,1,,2,,,,,3,,,3,,,,1,2,,Application of fertilizers,,,Other,Consumer,,,382,608,The Twin-Cities Metro Area,Unknown
9/2/2019 12:18,9/2/2019 12:26,IP Address,131.212.251.198,100,447,TRUE,9/2/2019 12:26,R_3hyYpmazxC04S1j,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,3,Associate's Degree,4,"$65,000 - $79,999",55418,1,Urban,4,3,4,3,5,3,4,3,5,3,5,3,5,3,4,3,I don't use any of these on a regular basis,10,Nitrogen ,3,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Skin rashes with contact","Agriculture,Commercial/Industrial Waste,Dish-washing Detergent",Atmospheric Deposition,1,,,,2,,,3,,,,1,,,,,,,Application of fertilizers,5,4,News outlets,Consumer,3,4,202,351,Northwestern Minnesota,Unknown
9/2/2019 12:23,9/2/2019 12:26,IP Address,131.212.248.113,100,214,TRUE,9/2/2019 12:26,R_1eWgcX6VnXpTk95,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,9,White,6,Graduate or professional degree,3,"$45,000 - $64,999",55345,2,Suburban,5,3,4,3,5,3,4,3,4,3,4,3,5,3,5,3,I don't use any of these on a regular basis,7,Pesticides,4,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Heavy Metal Contamination,Skin rashes with contact",,,,,,,,,,,,,,,,,,,,,Application of fertilizers,4,2,News outlets,Consumer,3,3,283,482,Central Minnesota,Unknown
9/2/2019 12:21,9/2/2019 12:27,IP Address,131.212.251.250,100,356,TRUE,9/2/2019 12:27,R_oYVK42v63BelveF,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55104,1,Urban,5,3,5,3,5,3,4,3,5,3,4,3,5,3,5,3,I don't use any of these on a regular basis,8,Bacteria,1,"Toxic drinking water,Death of fish and other aquatic life","Commercial/Industrial Waste,Dish-washing Detergent,Agriculture,Urban Runoff (storm drains)","Atmospheric Deposition,Food/Garbage Disposal Waste,Human Waste Products,Stream Bank Erosion",3,,,,1,4,,2,,,2,1,3,,,4,,,I don’t know,4,5,News outlets,Government employee (USDA),4,4,406,605,The Twin-Cities Metro Area,Unknown
9/2/2019 12:17,9/2/2019 12:27,IP Address,131.212.251.7,100,636,TRUE,9/2/2019 12:27,R_3J9sotoeuDDVm8e,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,1,Female,9,White,5,Bachelor's Degree,5,"$80,000 - $104,999",55112,2,Suburban,5,3,3,2,5,3,3,2,3,2,4,3,5,3,5,3,I don't use any of these on a regular basis,8,Phosphorus,3,"Algae blooms,Death of fish and other aquatic life,Eutrophication,Skin rashes with contact",Agriculture,Atmospheric Deposition,1,,,,,,,,,,,1,,,,,,,Runoff from animal operations,3,1,News outlets,Consumer,2,4,213,614,Southwest Minnesota,Unknown
9/2/2019 12:22,9/2/2019 12:28,IP Address,131.212.250.186,100,318,TRUE,9/2/2019 12:28,R_264q7s4HVQRGsTg,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",4,45-54 years old,1,Female,9,White,5,Bachelor's Degree,6,"$105,000 or more",55389,3,Rural,5,3,5,3,5,3,3,2,5,3,5,3,5,3,5,3,"Water softeners
 ",10,Pesticides,1,"Algae blooms,Death of fish and other aquatic life","Commercial/Industrial Waste,Agriculture,Stream Bank Erosion,Urban Runoff (storm drains),Individual Sewage Systems,Atmospheric Deposition","Human Waste Products,Food/Garbage Disposal Waste,Dish-washing Detergent",2,,6,,1,4,3,,5,,2,,1,,,,3,,Cropland runoff,4,4,Government reports,"Producer/Farmer,Consumer",3,4,276,504,Central Minnesota,Unknown
9/2/2019 12:23,9/2/2019 12:28,IP Address,131.212.251.187,100,298,TRUE,9/2/2019 12:28,R_1QtuBnxXxYekQ0Z,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",1,18-24 years old,1,Female,9,White,4,"Some college, no degree",1,"Less than $24,999",55016,2,Suburban,3,2,2,2,4,3,1,1,3,2,2,2,3,2,3,2,"Water purifiers/filter
 ,Water softeners
 ",2,Bacteria,0,"Algae blooms,Heavy Metal Contamination,Skin rashes with contact","Commercial/Industrial Waste,Human Waste Products,Food/Garbage Disposal Waste","Dish-washing Detergent,Urban Runoff (storm drains)",,3,,2,1,,,,,,,,,,2,,1,,I don’t know,3,4,Social media,Consumer,1,3,373,601,The Twin-Cities Metro Area,Unknown
9/2/2019 12:23,9/2/2019 12:29,IP Address,131.212.249.150,100,346,TRUE,9/2/2019 12:29,R_wKJToijzmMrvHNv,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",5,55-64 years old,2,Male,9,White,5,Bachelor's Degree,6,"$105,000 or more",55016,2,Suburban,1,1,1,1,1,1,0,1,1,1,1,1,2,2,4,3,"Water softeners
 ,Bottled Water
 ",2,Phosphorus,4,"Algae blooms,Death of fish and other aquatic life,Waterborne pathogens,Disease from consumption,Skin rashes with contact","Commercial/Industrial Waste,Urban Runoff (storm drains),Stream Bank Erosion,Human Waste Products,Agriculture","Atmospheric Deposition,Dish-washing Detergent,Food/Garbage Disposal Waste,Individual Sewage Systems",5,,,4,1,2,3,,,,3,1,,,,,2,4,Application of fertilizers,2,2,Other,Consumer,1,3,224,670,Southwest Minnesota,Unknown
9/2/2019 12:26,9/2/2019 12:30,IP Address,131.212.251.198,100,247,TRUE,9/2/2019 12:30,R_2Vl8A14VYv4DkQL,,,,,44.97639465,-93.22399902,anonymous,EN,"I consent, begin the study",3,35-44 years old,1,Female,6,Asian,3,Associate's Degree,3,"$45,000 - $64,999",55378,2,Suburban,3,2,1,1,5,3,3,2,5,3,5,3,5,3,5,3,"Water softeners
 ,Bottled Water
 ",10,Bacteria,0,"Toxic drinking water,Algae blooms,Death of fish and other aquatic life,Disease from consumption,Heavy Metal Contamination","Atmospheric Deposition,Commercial/Industrial Waste,Human Waste Products,Urban Runoff (storm drains)","Agriculture,Dish-washing Detergent,Food/Garbage Disposal Waste",,,1,3,2,4,,,,1,3,,,,,,2,,Application of fertilizers,3,3,News outlets,Consumer,2,2,385,611,The Twin-Cities Metro Area,Unknown
